gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
female,26,22,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3,3,business,0.18368163183681632,0.18368163183681632,0.2040795920407959,0.2040795920407959,0.1632836716328367,0.061193880611938804,0.18,0.18,0.2,0.18,0.16,0.1,8,7,8,9,7,6.0,8.0,8.0,8.0,4.0,5.0,8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,0.03,5,6.0,0
female,27,23,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7,4,business,0.19048095190480954,0.19048095190480954,0.19048095190480954,0.19048095190480954,0.09519048095190481,0.14288571142885712,0.1509,0.1698,0.1698,0.1887,0.1887,0.1321,8,9,9,9,8,4.0,8.0,8.0,2.0,6.0,1.0,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.11,5,1.0,0
female,27,28,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7,4,business,0.15913182636527304,0.2045409081816363,0.2045409081816363,0.2045409081816363,0.11362272454490897,0.11362272454490897,0.1509,0.1698,0.1698,0.1887,0.1887,0.1321,8,9,9,9,8,3.0,8.0,8.0,2.0,7.0,1.0,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.72,5,2.0,0
female,27,22,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7,4,business,0.16670000000000001,0.1875,0.1875,0.1875,0.1875,0.0833,0.1509,0.1698,0.1698,0.1887,0.1887,0.1321,8,9,9,9,8,5.0,8.0,8.0,5.0,5.0,1.0,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,-0.19,5,4.0,0
female,27,27,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,7,4,business,0.15218478152184783,0.15218478152184783,0.19568043195680435,0.17388261173882613,0.13038696130386962,0.19568043195680435,0.1509,0.1698,0.1698,0.1887,0.1887,0.1321,8,9,9,9,8,6.0,8.0,8.0,4.0,9.0,7.0,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.11,5,8.0,0
female,27,30,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7,4,business,0.16670000000000001,0.125,0.20829999999999999,0.1875,0.125,0.1875,0.1509,0.1698,0.1698,0.1887,0.1887,0.1321,8,9,9,9,8,6.0,7.0,6.0,1.0,5.0,2.0,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.8,5,1.0,0
female,27,26,Asian/Pacific Islander/Asian-American,Other,0,7,4,business,0.2778,0.19440000000000002,0.19440000000000002,0.2778,0.0278,0.0278,0.1509,0.1698,0.1698,0.1887,0.1887,0.1321,8,9,9,9,8,7.0,8.0,7.0,5.0,5.0,2.0,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.09,5,7.0,0
female,27,23,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,7,4,business,0.1110888911108889,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1509,0.1698,0.1698,0.1887,0.1887,0.1321,8,9,9,9,8,2.0,8.0,8.0,4.0,2.0,2.0,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.31,5,5.0,0
female,27,28,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7,4,business,0.1777822217778222,0.1999800019998,0.1777822217778222,0.15558444155584442,0.15558444155584442,0.1332866713328667,0.1509,0.1698,0.1698,0.1887,0.1887,0.1321,8,9,9,9,8,8.0,8.0,8.0,5.0,5.0,2.0,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.08,5,6.0,1
female,27,28,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,7,4,business,0.16281628162816283,0.20932093209320932,0.18601860186018604,0.18601860186018604,0.1395139513951395,0.11631163116311632,0.1509,0.1698,0.1698,0.1887,0.1887,0.1321,8,9,9,9,8,3.0,8.0,8.0,4.0,8.0,1.0,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.74,5,4.0,0
female,27,29,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7,4,business,0.1956608678264347,0.10867826434713056,0.1956608678264347,0.1956608678264347,0.1956608678264347,0.10867826434713056,0.1509,0.1698,0.1698,0.1887,0.1887,0.1321,8,9,9,9,8,4.0,8.0,8.0,7.0,8.0,5.0,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,0.42,5,9.0,0
female,27,27,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7,4,business,0.1777822217778222,0.1777822217778222,0.2221777822217778,0.1999800019998,0.15558444155584442,0.06669333066693331,0.1509,0.1698,0.1698,0.1887,0.1887,0.1321,8,9,9,9,8,7.0,8.0,8.0,10.0,10.0,7.0,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,-0.36,5,9.0,0
female,27,22,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,7,4,business,0.18368163183681632,0.18368163183681632,0.2040795920407959,0.2040795920407959,0.1632836716328367,0.061193880611938804,0.1509,0.1698,0.1698,0.1887,0.1887,0.1321,8,9,9,9,8,7.0,9.0,9.0,5.0,8.0,2.0,7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,-0.34,5,7.0,0
female,28,28,European/Caucasian-American,European/Caucasian-American,1,3,3,international relations,0.15913182636527304,0.2045409081816363,0.2045409081816363,0.2045409081816363,0.11362272454490897,0.11362272454490897,0.08510000000000001,0.1915,0.1915,0.1915,0.1915,0.14890000000000003,8,8,8,8,8,4.0,7.0,8.0,4.0,6.0,7.0,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.65,4,4.0,0
female,28,29,European/Caucasian-American,Black/African American,0,3,3,international relations,0.16,0.18,0.18,0.18,0.14,0.16,0.08510000000000001,0.1915,0.1915,0.1915,0.1915,0.14890000000000003,8,8,8,8,8,9.0,7.0,8.0,8.0,8.0,6.0,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,-0.03,4,8.0,1
female,28,22,European/Caucasian-American,European/Caucasian-American,1,3,3,international relations,0.16670000000000001,0.1875,0.1875,0.1875,0.1875,0.0833,0.08510000000000001,0.1915,0.1915,0.1915,0.1915,0.14890000000000003,8,8,8,8,8,8.0,6.0,8.0,8.0,6.0,8.0,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,-0.11,4,7.0,0
female,28,26,European/Caucasian-American,European/Caucasian-American,1,3,3,international relations,0.12,0.2,0.2,0.2,0.16,0.12,0.08510000000000001,0.1915,0.1915,0.1915,0.1915,0.14890000000000003,8,8,8,8,8,5.0,6.0,6.0,4.0,4.0,4.0,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.47,4,5.0,0
female,28,27,European/Caucasian-American,European/Caucasian-American,1,3,3,international relations,0.20512051205120513,0.2308230823082308,0.20512051205120513,0.1795179517951795,0.0256025602560256,0.1538153815381538,0.08510000000000001,0.1915,0.1915,0.1915,0.1915,0.14890000000000003,8,8,8,8,8,3.0,7.0,8.0,3.0,3.0,3.0,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.45,4,3.0,0
female,28,26,European/Caucasian-American,Other,0,3,3,international relations,0.2778,0.19440000000000002,0.19440000000000002,0.2778,0.0278,0.0278,0.08510000000000001,0.1915,0.1915,0.1915,0.1915,0.14890000000000003,8,8,8,8,8,8.0,5.0,6.0,3.0,7.0,8.0,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.17,4,7.0,1
female,28,28,European/Caucasian-American,European/Caucasian-American,1,3,3,international relations,0.1777822217778222,0.1999800019998,0.1777822217778222,0.15558444155584442,0.15558444155584442,0.1332866713328667,0.08510000000000001,0.1915,0.1915,0.1915,0.1915,0.14890000000000003,8,8,8,8,8,8.0,7.0,8.0,7.0,7.0,8.0,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.45,4,7.0,1
female,28,27,European/Caucasian-American,European/Caucasian-American,1,3,3,international relations,0.1777822217778222,0.1777822217778222,0.2221777822217778,0.1999800019998,0.15558444155584442,0.06669333066693331,0.08510000000000001,0.1915,0.1915,0.1915,0.1915,0.14890000000000003,8,8,8,8,8,7.0,7.0,7.0,6.0,6.0,6.0,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,-0.09,4,7.0,1
female,31,29,European/Caucasian-American,Black/African American,0,3,3,history of religion,0.16,0.18,0.18,0.18,0.14,0.16,0.12,0.2,0.2,0.2,0.14,0.14,7,9,8,9,8,9.0,7.0,7.0,7.0,7.0,2.0,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.11,5,7.0,0
female,31,22,European/Caucasian-American,European/Caucasian-American,1,3,3,history of religion,0.16670000000000001,0.1875,0.1875,0.1875,0.1875,0.0833,0.12,0.2,0.2,0.2,0.14,0.14,7,9,8,9,8,8.0,5.0,8.0,8.0,8.0,7.0,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.2,5,7.0,0
female,31,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,3,3,history of religion,0.15218478152184783,0.15218478152184783,0.19568043195680435,0.17388261173882613,0.13038696130386962,0.19568043195680435,0.12,0.2,0.2,0.2,0.14,0.14,7,9,8,9,8,6.0,6.0,7.0,6.0,6.0,5.0,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.46,5,7.0,0
female,31,27,European/Caucasian-American,European/Caucasian-American,1,3,3,history of religion,0.20512051205120513,0.2308230823082308,0.20512051205120513,0.1795179517951795,0.0256025602560256,0.1538153815381538,0.12,0.2,0.2,0.2,0.14,0.14,7,9,8,9,8,8.0,7.0,6.0,7.0,6.0,7.0,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.56,5,7.0,0
female,31,23,European/Caucasian-American,European/Caucasian-American,1,3,3,history of religion,0.186018601860186,0.1395139513951395,0.186018601860186,0.1628162816281628,0.1628162816281628,0.1628162816281628,0.12,0.2,0.2,0.2,0.14,0.14,7,9,8,9,8,7.0,7.0,8.0,8.0,8.0,8.0,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.39,5,7.0,1
female,31,28,European/Caucasian-American,European/Caucasian-American,1,3,3,history of religion,0.1777822217778222,0.1999800019998,0.1777822217778222,0.15558444155584442,0.15558444155584442,0.1332866713328667,0.12,0.2,0.2,0.2,0.14,0.14,7,9,8,9,8,9.0,9.0,9.0,9.0,9.0,7.0,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.3,5,9.0,1
female,31,28,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,3,3,history of religion,0.16281628162816283,0.20932093209320932,0.18601860186018604,0.18601860186018604,0.1395139513951395,0.11631163116311632,0.12,0.2,0.2,0.2,0.14,0.14,7,9,8,9,8,5.0,6.0,9.0,6.0,9.0,3.0,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,0.15,5,8.0,0
female,28,23,European/Caucasian-American,European/Caucasian-American,1,1,2,international affairs - economic development,0.19048095190480954,0.19048095190480954,0.19048095190480954,0.19048095190480954,0.09519048095190481,0.14288571142885712,0.1455145514551455,0.16361636163616358,0.1818181818181818,0.1818181818181818,0.16361636163616358,0.16361636163616358,9,10,10,10,8,4.0,5.0,5.0,1.0,3.0,1.0,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.24,3,2.0,0
female,28,28,European/Caucasian-American,European/Caucasian-American,1,1,2,international affairs - economic development,0.15913182636527304,0.2045409081816363,0.2045409081816363,0.2045409081816363,0.11362272454490897,0.11362272454490897,0.1455145514551455,0.16361636163616358,0.1818181818181818,0.1818181818181818,0.16361636163616358,0.16361636163616358,9,10,10,10,8,3.0,7.0,7.0,4.0,6.0,5.0,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.6,3,6.0,0
female,28,29,European/Caucasian-American,Black/African American,0,1,2,international affairs - economic development,0.16,0.18,0.18,0.18,0.14,0.16,0.1455145514551455,0.16361636163616358,0.1818181818181818,0.1818181818181818,0.16361636163616358,0.16361636163616358,9,10,10,10,8,8.0,6.0,8.0,7.0,7.0,6.0,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.08,3,6.0,0
female,28,22,European/Caucasian-American,European/Caucasian-American,1,1,2,international affairs - economic development,0.16670000000000001,0.1875,0.1875,0.1875,0.1875,0.0833,0.1455145514551455,0.16361636163616358,0.1818181818181818,0.1818181818181818,0.16361636163616358,0.16361636163616358,9,10,10,10,8,9.0,7.0,8.0,8.0,7.0,7.0,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,-0.35,3,9.0,0
female,28,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,2,international affairs - economic development,0.15218478152184783,0.15218478152184783,0.19568043195680435,0.17388261173882613,0.13038696130386962,0.19568043195680435,0.1455145514551455,0.16361636163616358,0.1818181818181818,0.1818181818181818,0.16361636163616358,0.16361636163616358,9,10,10,10,8,9.0,8.0,7.0,7.0,6.0,9.0,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.45,3,8.0,1
female,28,26,European/Caucasian-American,European/Caucasian-American,1,1,2,international affairs - economic development,0.12,0.2,0.2,0.2,0.16,0.12,0.1455145514551455,0.16361636163616358,0.1818181818181818,0.1818181818181818,0.16361636163616358,0.16361636163616358,9,10,10,10,8,7.0,5.0,7.0,8.0,7.0,7.0,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.65,3,7.5,0
female,28,27,European/Caucasian-American,European/Caucasian-American,1,1,2,international affairs - economic development,0.20512051205120513,0.2308230823082308,0.20512051205120513,0.1795179517951795,0.0256025602560256,0.1538153815381538,0.1455145514551455,0.16361636163616358,0.1818181818181818,0.1818181818181818,0.16361636163616358,0.16361636163616358,9,10,10,10,8,6.0,8.0,8.0,5.0,7.0,8.0,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.54,3,7.0,0
female,28,30,European/Caucasian-American,European/Caucasian-American,1,1,2,international affairs - economic development,0.16670000000000001,0.125,0.20829999999999999,0.1875,0.125,0.1875,0.1455145514551455,0.16361636163616358,0.1818181818181818,0.1818181818181818,0.16361636163616358,0.16361636163616358,9,10,10,10,8,8.0,5.0,5.0,4.0,6.0,5.0,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.47,3,4.0,0
female,28,26,European/Caucasian-American,Other,0,1,2,international affairs - economic development,0.2778,0.19440000000000002,0.19440000000000002,0.2778,0.0278,0.0278,0.1455145514551455,0.16361636163616358,0.1818181818181818,0.1818181818181818,0.16361636163616358,0.16361636163616358,9,10,10,10,8,6.0,4.0,6.0,6.0,5.0,6.0,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.49,3,5.0,0
female,28,23,European/Caucasian-American,European/Caucasian-American,1,1,2,international affairs - economic development,0.186018601860186,0.1395139513951395,0.186018601860186,0.1628162816281628,0.1628162816281628,0.1628162816281628,0.1455145514551455,0.16361636163616358,0.1818181818181818,0.1818181818181818,0.16361636163616358,0.16361636163616358,9,10,10,10,8,6.0,3.0,6.0,5.0,4.0,7.0,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.19,3,3.0,0
female,28,23,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,2,international affairs - economic development,0.1110888911108889,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1455145514551455,0.16361636163616358,0.1818181818181818,0.1818181818181818,0.16361636163616358,0.16361636163616358,9,10,10,10,8,6.0,3.0,7.0,4.0,5.0,4.0,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.36,3,4.0,0
female,28,27,European/Caucasian-American,European/Caucasian-American,1,1,2,international affairs - economic development,0.1777822217778222,0.1777822217778222,0.2221777822217778,0.1999800019998,0.15558444155584442,0.06669333066693331,0.1455145514551455,0.16361636163616358,0.1818181818181818,0.1818181818181818,0.16361636163616358,0.16361636163616358,9,10,10,10,8,7.0,8.0,7.0,6.0,7.0,8.0,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.0,3,7.0,0
female,28,22,European/Caucasian-American,European/Caucasian-American,1,1,2,international affairs - economic development,0.18368163183681632,0.18368163183681632,0.2040795920407959,0.2040795920407959,0.1632836716328367,0.061193880611938804,0.1455145514551455,0.16361636163616358,0.1818181818181818,0.1818181818181818,0.16361636163616358,0.16361636163616358,9,10,10,10,8,8.0,7.0,8.0,9.0,6.0,10.0,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,0.09,3,9.0,1
female,27,22,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,2,3,political science,0.16670000000000001,0.1875,0.1875,0.1875,0.1875,0.0833,0.14,0.2,0.2,0.14,0.18,0.14,7,9,8,10,8,8.0,8.0,8.0,8.0,9.0,9.0,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,-0.32,5,8.0,1
female,27,30,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,2,3,political science,0.16670000000000001,0.125,0.20829999999999999,0.1875,0.125,0.1875,0.14,0.2,0.2,0.14,0.18,0.14,7,9,8,10,8,8.0,8.0,7.0,8.0,8.0,9.0,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,0.62,5,9.0,1
female,27,23,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,2,3,political science,0.1110888911108889,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.14,0.2,0.2,0.14,0.18,0.14,7,9,8,10,8,4.0,7.0,7.0,6.0,7.0,5.0,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,0.22,5,6.0,0
female,27,28,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,2,3,political science,0.1777822217778222,0.1999800019998,0.1777822217778222,0.15558444155584442,0.15558444155584442,0.1332866713328667,0.14,0.2,0.2,0.14,0.18,0.14,7,9,8,10,8,8.0,9.0,9.0,8.0,8.0,6.0,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,0.07,5,8.0,1
female,27,22,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,2,3,political science,0.18368163183681632,0.18368163183681632,0.2040795920407959,0.2040795920407959,0.1632836716328367,0.061193880611938804,0.14,0.2,0.2,0.14,0.18,0.14,7,9,8,10,8,5.0,8.0,8.0,6.0,7.0,7.0,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,-0.15,5,7.0,0
female,28,26,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1,1,modern chinese literature,0.12,0.2,0.2,0.2,0.16,0.12,0.0976097609760976,0.19511951195119512,0.19511951195119512,0.1463146314631463,0.19511951195119512,0.1707170717071707,7,7,6,7,6,8.0,8.0,8.0,8.0,6.0,7.0,8,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5,0.49,6,8.0,1
female,27,23,European/Caucasian-American,European/Caucasian-American,1,8,3,mba,0.19048095190480954,0.19048095190480954,0.19048095190480954,0.19048095190480954,0.09519048095190481,0.14288571142885712,0.15380000000000002,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.15380000000000002,8,9,9,9,9,5.0,8.0,10.0,5.0,8.0,7.0,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,-0.26,7,5.0,0
female,27,28,European/Caucasian-American,European/Caucasian-American,1,8,3,mba,0.15913182636527304,0.2045409081816363,0.2045409081816363,0.2045409081816363,0.11362272454490897,0.11362272454490897,0.15380000000000002,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.15380000000000002,8,9,9,9,9,6.0,8.0,9.0,8.0,9.0,5.0,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,0.46,7,7.0,0
female,27,29,European/Caucasian-American,Black/African American,0,8,3,mba,0.16,0.18,0.18,0.18,0.14,0.16,0.15380000000000002,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.15380000000000002,8,9,9,9,9,9.0,9.0,9.0,9.0,9.0,9.0,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,0.57,7,8.0,0
female,27,22,European/Caucasian-American,European/Caucasian-American,1,8,3,mba,0.16670000000000001,0.1875,0.1875,0.1875,0.1875,0.0833,0.15380000000000002,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.15380000000000002,8,9,9,9,9,10.0,8.0,9.0,9.0,8.0,6.0,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,0.51,7,8.0,1
female,27,30,European/Caucasian-American,European/Caucasian-American,1,8,3,mba,0.16670000000000001,0.125,0.20829999999999999,0.1875,0.125,0.1875,0.15380000000000002,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.15380000000000002,8,9,9,9,9,7.0,9.0,7.0,5.0,5.0,4.0,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,0.46,7,5.0,0
female,27,26,European/Caucasian-American,Other,0,8,3,mba,0.2778,0.19440000000000002,0.19440000000000002,0.2778,0.0278,0.0278,0.15380000000000002,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.15380000000000002,8,9,9,9,9,9.0,9.0,9.0,9.0,9.0,7.0,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,0.52,7,8.0,1
female,27,23,European/Caucasian-American,European/Caucasian-American,1,8,3,mba,0.186018601860186,0.1395139513951395,0.186018601860186,0.1628162816281628,0.1628162816281628,0.1628162816281628,0.15380000000000002,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.15380000000000002,8,9,9,9,9,8.0,8.0,8.0,8.0,8.0,8.0,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,0.71,7,8.0,0
female,27,27,European/Caucasian-American,European/Caucasian-American,1,8,3,mba,0.1777822217778222,0.1777822217778222,0.2221777822217778,0.1999800019998,0.15558444155584442,0.06669333066693331,0.15380000000000002,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.15380000000000002,8,9,9,9,9,9.0,10.0,10.0,10.0,10.0,8.0,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,0.28,7,8.0,1
female,27,22,European/Caucasian-American,European/Caucasian-American,1,8,3,mba,0.18368163183681632,0.18368163183681632,0.2040795920407959,0.2040795920407959,0.1632836716328367,0.061193880611938804,0.15380000000000002,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.15380000000000002,8,9,9,9,9,9.0,9.0,10.0,9.0,9.0,7.0,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,0.54,7,8.0,1
female,27,28,European/Caucasian-American,European/Caucasian-American,1,5,1,business,0.15913182636527304,0.2045409081816363,0.2045409081816363,0.2045409081816363,0.11362272454490897,0.11362272454490897,0.1509,0.1887,0.1887,0.1698,0.1698,0.1321,7,10,6,8,9,1.0,4.0,6.0,3.0,6.0,2.0,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,0.59,3,1.0,0
female,27,22,European/Caucasian-American,European/Caucasian-American,1,5,1,business,0.16670000000000001,0.1875,0.1875,0.1875,0.1875,0.0833,0.1509,0.1887,0.1887,0.1698,0.1698,0.1321,7,10,6,8,9,8.0,7.0,7.0,8.0,7.0,5.0,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,-0.18,3,7.0,1
female,27,26,European/Caucasian-American,European/Caucasian-American,1,5,1,business,0.12,0.2,0.2,0.2,0.16,0.12,0.1509,0.1887,0.1887,0.1698,0.1698,0.1321,7,10,6,8,9,6.0,7.0,6.0,6.0,5.0,7.0,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,0.54,3,6.0,0
female,27,27,European/Caucasian-American,European/Caucasian-American,1,5,1,business,0.20512051205120513,0.2308230823082308,0.20512051205120513,0.1795179517951795,0.0256025602560256,0.1538153815381538,0.1509,0.1887,0.1887,0.1698,0.1698,0.1321,7,10,6,8,9,6.0,8.0,7.0,7.0,8.0,8.0,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,0.44,3,8.0,0
female,27,23,European/Caucasian-American,European/Caucasian-American,1,5,1,business,0.186018601860186,0.1395139513951395,0.186018601860186,0.1628162816281628,0.1628162816281628,0.1628162816281628,0.1509,0.1887,0.1887,0.1698,0.1698,0.1321,7,10,6,8,9,5.0,5.0,6.0,6.0,6.0,3.0,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,0.13,3,4.0,0
female,27,23,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,5,1,business,0.1110888911108889,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1509,0.1887,0.1887,0.1698,0.1698,0.1321,7,10,6,8,9,3.0,6.0,4.0,6.0,6.0,3.0,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,0.25,3,4.0,0
female,27,28,European/Caucasian-American,European/Caucasian-American,1,5,1,business,0.1777822217778222,0.1999800019998,0.1777822217778222,0.15558444155584442,0.15558444155584442,0.1332866713328667,0.1509,0.1887,0.1887,0.1698,0.1698,0.1321,7,10,6,8,9,8.0,8.0,8.0,7.0,8.0,6.0,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,0.23,3,8.0,1
female,27,28,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,5,1,business,0.16281628162816283,0.20932093209320932,0.18601860186018604,0.18601860186018604,0.1395139513951395,0.11631163116311632,0.1509,0.1887,0.1887,0.1698,0.1698,0.1321,7,10,6,8,9,2.0,8.0,8.0,3.0,8.0,6.0,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,0.85,3,8.0,0
female,27,29,European/Caucasian-American,European/Caucasian-American,1,5,1,business,0.1956608678264347,0.10867826434713056,0.1956608678264347,0.1956608678264347,0.1956608678264347,0.10867826434713056,0.1509,0.1887,0.1887,0.1698,0.1698,0.1321,7,10,6,8,9,4.0,7.0,7.0,4.0,8.0,5.0,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,0.52,3,5.0,0
female,27,22,European/Caucasian-American,European/Caucasian-American,1,5,1,business,0.18368163183681632,0.18368163183681632,0.2040795920407959,0.2040795920407959,0.1632836716328367,0.061193880611938804,0.1509,0.1887,0.1887,0.1698,0.1698,0.1321,7,10,6,8,9,3.0,8.0,8.0,4.0,8.0,6.0,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,-0.13,3,5.0,0
female,30,23,Black/African American,European/Caucasian-American,0,1,1,business,0.19048095190480954,0.19048095190480954,0.19048095190480954,0.19048095190480954,0.09519048095190481,0.14288571142885712,0.14,0.18,0.16,0.18,0.18,0.16,8,10,10,9,10,4.0,7.0,10.0,3.0,10.0,3.0,3,7,10,10,10,10,8,7,9,10,10,10,10,10,10,7,8,0.49,6,3.0,0
